filename,cik,name,address,city,state,zip,ticker,exchange,subsidiaries
03/000110465923036507.htm,0001863708,,,,,,,,
03/000185362023000138.htm,0001379404,,,,,,,,
03/000092262123000007.htm,0000922621,ERIE INDEMNITY COMPANY,"100 Erie Insurance Place,","Erie,",Pennsylvania,16530,ERIE,"NASDAQ Stock Market, LLC",
03/000188852423003100.htm,0001912509,,,,,,,,
03/000085020923000006.htm,0000850209,"FOOT LOCKER, INC.",330 West 34th Street,New York,New York,10001,FL,New York Stock Exchange,
03/000188852423004046.htm,0001848411,,,,,,,,
03/000095017023010991.htm,0001821946,,,,,,,,
03/000187150923000017.htm,0001871509,PORTILLO'S INC.,2001 Spring Road,Oak Brook,Illinois,60523,PTLO,Nasdaq Global Select Market,
03/000095017023011230.htm,0001673255,,,,,,,,
03/000095017023011045.htm,0000013156,"Galaxy Gaming, Inc.",6480 Cameron Street Ste. 305,Las Vegas,NV,89118,GLXZ,,
03/000182912623002255.htm,0001860879,Rigel Resource Acquisition Corp.,7 Bryant Park,New York,NY,10018,RRAC.U,New York Stock Exchange,
03/000003931123000035.htm,,,,,,,,,
03/000139865923000009.htm,0001398659,GENPACT LIMITED,"Canon's, Court",Hamilton,,HM 12,G,New York Stock Exchange,
03/000095017023006838.htm,0001357874,PRECISION BIOSCIENCES INC,302 East Pettigrew St.,Durham,North Carolina,27701,DTIL,The Nasdaq Global Select Market,
03/000164974423000008.htm,0001649744,DULUTH HOLDINGS INC.,201 East Front Street,Mount Horeb,Wisconsin,53572,DLTH,NASDAQ,
03/000183988223007247.htm,,,,,,,,,
03/000188852423002997.htm,0001719959,,,,,,,,
03/000088356923000010.htm,0000883569,"FOSSIL GROUP, INC.","901 S. Central Expressway,","Richardson,",Texas,75080,FOSL,The Nasdaq Stock Market LLC,
03/000179466923000006.htm,0001794669,"SHIFT4 PAYMENTS, INC.",2202 N. Irving Street,Allentown,Pennsylvania,18109,FOUR,The New York Stock Exchange,
03/000162828023009889.htm,0001760173,"Surgalign Holdings, Inc.",520 Lake Cook Road,Deerfield,Illinois,60015,SRGA,Nasdaq Global Select Market,
03/000159058423000043.htm,0001590584,Civeo Corp,Three Allen Center,Houston,Texas,77002,CVEO,New York Stock Exchange,
03/000155837023002542.htm,0001766368,"Mayville Engineering Company, Inc.",715 South Street,Mayville,Wisconsin,53050,MEC,New York Stock Exchange,
03/000155837023004013.htm,0000886136,"SAGA COMMUNICATIONS, INC.",73 Kercheval Avenue,Grosse Pointe Farms,Michigan,48236,SGA,NASDAQ Global Market,
03/000095017023009201.htm,0001604950,SCPHARMACEUTICALS INC.,2400 District Avenue,Burlington,Massachusetts,01803,SCPH,The Nasdaq Global Select Market,
03/000155837023005216.htm,0000845698,GRANT PARK FUTURES FUND LIMITED PARTNERSHIP,566 West Adams Street,Chicago,Illinois,60661,,NONE,
03/000163125623000020.htm,0001631256,"KBS GROWTH & INCOME REIT, INC.",800 Newport Center Drive,Newport Beach,California,92660,,,
03/000185093823000002.htm,0001850938,"WTI FUND X, INC.",104 La Mesa Drive,Portola Valley,CA,94028,,,
03/000147793223001657.htm,0001809750,EDIBLE GARDEN AG INCORPORATED,283 County Road 519,Belvidere,NJ,07823,EDBL,The Nasdaq Stock Market LLC,http://www.sec.gov/Archives/edgar/data/1809750/000147793222009295/edbl_ex211.htm
03/000182912623002011.htm,0001853580,PORTAGE FINTECH ACQUISITION CORPORATION,280 Park Avenue,New York,NY,10017,PFTAU,NASDAQ,
03/000188852423003907.htm,0001600823,,,,,,,,
03/000095017023010288.htm,0001831828,"Vera Therapeutics, Inc.",8000 Marina Boulevard,Brisbane,California,94005,VERA,The Nasdaq Stock Market LLC,
03/000155837023004707.htm,0001531031,"Esquire Financial Holdings, Inc.","100 Jericho Quadrangle, Suite 100",Jericho,New York,11753,ESQ,The Nasdaq Stock Market LLC,
03/000188852423003176.htm,0001580891,,,,,,,,
03/000173112223000547.htm,0001781405,"Odyssey Semiconductor Technologies, Inc.",9 Brown Road,Ithaca,NY,14850,,,
03/000160062623000032.htm,0001600626,Peakstone Realty Trust,1520 E. Grand Ave,El Segundo,California,90245,,,
03/000155837023004767.htm,0000056873,THE KROGER CO.,1014 Vine Street,Cincinnati,OH,45202,KR,New York Stock Exchange,
03/000095017023011173.htm,0001713393,,,,,,,,
03/000149315223006366.htm,0001449349,VIVOS INC,719 Jadwin Avenue,Richland,Washington,99352,,,
03/000095017023005826.htm,0001531978,"Paragon 28, Inc.",14445 Grasslands Drive,Englewood,CO,80112,FNA,New York Stock Exchange,
03/000155837023004338.htm,0001854458,NABORS ENERGY TRANSITION CORP.,"515 West Greens Road, Suite 1200",Houston,TX,77067,NETC.U,NYSE,
03/000101738623000118.htm,0001627554,"PEDRO’S LIST, INC.",11700 West Charleston Blvd.,Las Vegas,NV,89135,,,
03/000149229823000008.htm,0001492298,"SABRA HEALTH CARE REIT, INC.",18500 Von Karman Avenue,Irvine,CA,92612,SBRA,The Nasdaq Stock Market LLC,
03/000119312523088036.htm,0001819175,Prime Impact Acquisition I,123 E San Carlos Street,San Jose,California,95112,PIAI.U,The New York Stock Exchange,
03/000190065623000015.htm,,,,,,,,,
03/000095017023009181.htm,0001863127,"TYRA BIOSCIENCES, INC.",2656 State Street,Carlsbad,California,92008,TYRA,The Nasdaq Global Select Market,
03/000142545023000024.htm,0001425450,ORTHOPEDIATRICS CORP,2850 Frontier Drive,Warsaw,Indiana,46582,KIDS,Nasdaq,exhibit211subsidiariesofor.htm
03/000095017023011035.htm,0001831868,SEASTAR MEDICAL HOLDING CORPORATION,"3513 Brighton Blvd.,",Denver,CO,80216,ICU,Nasdaq,
03/000187901623000003.htm,0001879016,Ivanhoe Electric Inc.,606 – 999 Canada Place,Vancouver,BC,V6C 3E1,IE,NYSE American,ie-20221231xex211.htm
03/000114036123015255.htm,0001572987,,,,,,,,
03/000095017023007284.htm,0001350102,"Ascent Solar Technologies, Inc.",12300 Grant Street,Thornton,CO,80241,ASTI,Nasdaq,
03/000149315223009418.htm,0001437517,"CYBERLOQ TECHNOLOGIES, INC.",4837 Swift Road,Sarasota,FL,34231,CLOQ,,
03/000110465923035958.htm,0001816571,,,,,,,,
03/000165390923000030.htm,0001653909,"Allbirds, Inc.",730 Montgomery Street,San Francisco,CA,94111,BIRD,The Nasdaq Global Select Market,
03/000183988223007246.htm,,,,,,,,,
03/000110465923035957.htm,0001808575,,,,,,,,
03/000135611523000004.htm,0001356115,NexPoint Diversified Real Estate Trust,300 Crescent Court,Dallas,Texas,75201,NXDT,New York Stock Exchange,
03/000188852423003152.htm,0001787490,,,,,,,,
03/000188852423003463.htm,0001603578,,,,,,,,
03/000149315223010023.htm,0001559157,"SUNSTOCK, INC.",111 Vista Creek Circle,Sacramento,California,95835,SSOK.,,
03/000095017023007591.htm,0001841408,Dave Inc./DE,1265 South Cochran Ave,Los Angeles,CA,90019,DAVE,The Nasdaq Stock Market LLC,
03/000095017023009490.htm,0001733257,"FINCH THERAPEUTICS GROUP, INC.",200 Inner Belt Road,Somerville,Massachusetts,02143,FNCH,Nasdaq,
03/000119312523079836.htm,0000872912,"DELCATH SYSTEMS, INC.",1633 Broadway,New York,NY,10019,DCTH,NASDAQ,
03/000149315223010256.htm,0001892747,VALUENCE MERGER CORP. I,4 Orinda Way,Orinda,California,94563,VMCAU,Nasdaq,
03/000188852423003158.htm,0001858865,,,,,,,,
03/000143774923006178.htm,0000086115,SAFEGUARD SCIENTIFICS INC,150 N. Radnor Chester Road,Radnor,PA,19087,SFE,NASDAQ,
03/000163565023000015.htm,0001635650,GREEN PLAINS PARTNERS LP,1811 Aksarben Drive,Omaha,NE,68106,GPP,NASDAQ,
03/000103520123000003.htm,0001035201,CALIFORNIA WATER SERVICE GROUP,1720 North First Street,"San Jose,",California,95112,CWT,New York Stock Exchange,
03/000155837023002573.htm,0001049606,COMPX INTERNATIONAL INC,5430 LBJ Freeway,Dallas,Texas,75240-2620,CIX,NYSE American,
03/000173098423000020.htm,0001730984,BAYCOM CORP,500 Ygnacio Valley Road,Walnut Creek,California,94596,BCML,The NASDAQ Stock Market LLC,
03/000119312523079749.htm,0001870925,ENTERPRISE 4.0 TECHNOLOGY ACQUISITION CORP.,630 Ramona St,Palo Alto,,94301,ENTFU,The Nasdaq Stock Market LLC,
03/000121465923004512.htm,0001293310,"HUMANIGEN, INC",830 Morris Turnpike,Short Hills,NJ,07078,HGEN,The Nasdaq Stock Market LLC,
03/000184365323000003.htm,0001843653,,,,,,,,
03/000095017023010004.htm,0000077281,PENNSYLVANIA REAL ESTATE INVESTMENT TRUST,One Commerce Square,Philadelphia,Pennsylvania,19103,PRET,,
03/000095017023007013.htm,0001810182,ALX ONCOLOGY HOLDINGS INC,323 Allerton Avenue,South San Francisco,California,94080,ALXO,The Nasdaq Global Select Market,
03/000149315223006924.htm,0000847942,STRATEGIC ACQUISITIONS INC /NV/,51 JFK Parkway,Short Hills,New Jersey,07078,STQN,,
03/000180160223000028.htm,0001801602,"SPRINGBIG HOLDINGS, INC.",621 NW 53rd Street,"Boca Raton,",Florida,33487,SBIG,The Nasdaq Global Market,
03/000188852423003024.htm,0001758901,,,,,,,,
03/000095017023011139.htm,0001816736,"Disc Medicine, Inc.","321 Arsenal Street, Suite 101",Watertown,Massachusetts,02472,IRON,The Nasdaq Global Market,
03/000121390023023363.htm,0001829322,SIZZLE ACQUISITION CORP.,4201 Georgia Avenue NW,Washington,DC,20011,SZZL,Nasdaq,
03/000092805423000052.htm,0000928054,FLOTEK INDUSTRIES INC/CN,8846 N. Sam Houston Parkway W.,"Houston,",TX,77064,FTK,New York Stock Exchange,
03/000182912623002435.htm,0001846975,SDCL EDGE Acquisition Corporation,60 East 42nd Street,New York,NY,10165,SEDA.U,New York Stock Exchange LLC,
03/000188852423003296.htm,0001792157,,,,,,,,
03/000121390023024920.htm,0001849737,PATRIA LATIN AMERICAN OPPORTUNITY ACQUISITION CORP.,18 Forum Lane,Grand Cayman,,KY1-9006,PLAO,Nasdaq,
03/000155837023002908.htm,0001393434,"Ocular Therapeutix, Inc.",24 Crosby Drive,Bedford,MA,01730,OCUL,Nasdaq Global Market,
03/000175353923000020.htm,0001753539,BLACKSKY TECHNOLOGY INC.,13241 Woodland Park Road,Herndon,Virginia,20171,BKSY,The New York Stock Exchange,
03/000155837023003674.htm,0001735438,MEIRAGTX HOLDINGS PLC,450 East 29th Street,New York,NY,10016,MGTX,The Nasdaq Global Select Market,
03/000140343123000009.htm,0001403431,"HERITAGE-CRYSTAL CLEAN, INC.",2000 Center Drive,Hoffman Estates,IL,60192,HCCI,NASDAQ Global Select Market,
03/000114036123015325.htm,0000909724,"TANDY LEATHER FACTORY, INC",1900 Southeast Loop 820,Fort Worth,Texas,76140,TLF,NASDAQ,
03/000168468223000004.htm,0001684682,"CNL STRATEGIC CAPITAL, LLC",CNL Center at City Commons,"Orlando,",FL,32801,,,
03/000095017023008566.htm,0001744659,"Akero Therapeutics, Inc.","601 Gateway Boulevard, Suite 350",South San Francisco,CA,94080,AKRO,Nasdaq,
03/000110465923040285.htm,0001852633,BANYAN ACQUISITION CORP.,400 Skokie Blvd,Northbrook,Illinois,60062,BYN.U,New York Stock Exchange,
03/000100528623000055.htm,0001005286,"LIFECORE BIOMEDICAL, INC.",3515 Lyman Boulevard,"Chaska,",Minnesota,55318,LFCR,NASDAQ,
03/000095017023008438.htm,0000005981,AMERICAN VANGUARD CORPORATION,4695 MacArthur Court,Newport Beach,California,92660,AVD,New York Stock Exchange,
03/000185362023000127.htm,0001835747,,,,,,,,
03/000095017023009762.htm,0001840229,"MiNK Therapeutics, Inc.",149 Fifth Avenue,New York,NY,10010,INKT,Nasdaq,
03/000155837023003338.htm,0001610853,"HELIUS MEDICAL TECHNOLOGIES, INC.","642 Newtown Yardley Road, Suite 100",Newtown,Pennsylvania,18940,HSDT,The Nasdaq Stock Market LLC,
03/000155837023004231.htm,0001558569,iSpecimen Inc.,450 Bedford Street,Lexington,Massachusetts,02420,ISPC,The Nasdaq Stock Market LLC,
03/000141057823000283.htm,0001586554,TARGET GROUP INC.,20 Hempstead DriveHamilton,Ontario,,L8W 2E7,CBDY,,
03/000095017023011319.htm,0001612518,,,,,,,,
03/000078725023000006.htm,0000787250,DPL Inc.,1065 Woodman Drive,Dayton,Ohio,45432,,,
03/000117891323001267.htm,0001062128,"ARTEMIS THERAPEUTICS, INC.",3 Eliezer Vardinon St.,Petach Tikva,,4959507,ATMS,,
03/000095017023006589.htm,0001783328,"TSCAN THERAPEUTICS, INC.",830 Winter Street,Waltham,Massachusetts,02451,TCRX,"The Nasdaq Global Market, LLC",
03/000188852423003393.htm,0001643873,,,,,,,,
03/000110465923039184.htm,0001850699,7 ACQUISITION CORPORATION,750 East Main Street,Stamford,Connecticut,06902,SVNAU,The Nasdaq Stock Market LLC,
03/000188852423004044.htm,0001830315,,,,,,,,
03/000155837023003189.htm,0001053352,HERITAGE COMMERCE CORP,224 Airport Parkway,San Jose,California,95110,HTBK,The NASDAQ Stock Market LLC,
03/000088524523000008.htm,0000885245,"BUCKLE, INC",2407 West 24th Street,Kearney,Nebraska,68845-4915,BKE,New York Stock Exchange,
03/000149315223010108.htm,0000862651,"INVESTVIEW, INC.",521 West Lancaster Avenue,Haverford,Pennsylvania,19041,,,
03/000172587223000002.htm,0001725872,"BM Technologies, Inc.",201 King of Prussia Road,Wayne,Pennsylvania,19087,BMTX,NYSE American LLC,
03/000149315223008765.htm,0000797542,VIEWBIX INC.,11 Derech Menachem Begin Street,Ramat Gan,,5268104,,,
03/000121390023025263.htm,0001591913,"INNOVATIVE PAYMENT SOLUTIONS, INC.",56B 5th Street,Carmel by the Sea,CA,93921,,,
03/000119312523088094.htm,0001871149,"THE REAL GOOD FOOD COMPANY, INC.",3 Executive Campus,Cherry Hill,NJ,08002,RGF,Nasdaq Global Market,
03/000188852423002921.htm,0001622413,,,,,,,,
03/000162828023008290.htm,0001337013,"INFUSYSTEM HOLDINGS, INC.",3851 West Hamlin Road,Rochester Hills,Michigan,48309,INFU,NYSE American LLC,
03/000110465923027190.htm,0001831359,JAWS MUSTANG ACQUISITION CORPORATION,"1601 Washington Avenue, Suite 800",Miami Beach,FL,33139,JWSM.U,New York Stock Exchange,
03/000188852423002983.htm,0001716186,,,,,,,,
03/000149315223010351.htm,0000946644,AIM IMMUNOTECH INC.,2117 SW Highway 484,Ocala,FL,34473,AIM,NYSE American,
03/000125469923000008.htm,0001254699,"QVC, Inc.",1200 Wilson Drive,West Chester,Pennsylvania,19380,QVCD,New York Stock Exchange,
03/000121390023024260.htm,0001937993,"CADRENAL THERAPEUTICS, INC.",822 A1A North,Ponte Vedra,Florida,32082,CVKD,"The Nasdaq Stock Market, LLC",
03/000162828023008315.htm,0001799191,"The Oncology Institute, Inc.",18000 Studebaker Rd,Cerritos,California,90703,TOI,The Nasdaq Stock Market LLC,
03/000095017023008171.htm,0001463361,"Unity Biotechnology, Inc.",285 East Grand Ave.,South San Francisco,CA,94080,UBX,The Nasdaq Global Select Market,
03/000162828023009908.htm,0001672688,ABSCI CORP,18105 SE Mill Plain Blvd,Vancouver,WA,98683,ABSI,The Nasdaq Global Select Market,
03/000141057823000276.htm,0001682149,"WISA Technologies, Inc.",15268 NW Greenbrier Pkwy,Beaverton,OR,97006,WISA,Nasdaq,
03/000155837023003181.htm,0001875558,"NUVECTIS PHARMA, INC",1 Bridge Plaza,Fort Lee,NJ,07024,NVCT,NASDAQ,
03/000162828023006041.htm,0001437402,"ARDELYX, INC.",400 FIFTH AVE.,WALTHAM,MA,02451,ARDX,The Nasdaq Global Market,
03/000141057823000402.htm,0001863719,Everest Consolidator Acquisition Corporation,4041 MacArthur Blvd,Newport Beach,CA,92660,MNTN,New York Stock Exchange,
03/000095017023010997.htm,0001740279,"IN8BIO, INC.",350 5th Avenue,New York,New York,10118,INAB,,
03/000188852423003262.htm,0001791239,,,,,,,,
03/000185132223000018.htm,0001851322,North Haven Private Income Fund LLC,1585 Broadway,New York,NY,10036,,,
03/000188852423003026.htm,0001656681,,,,,,,,
03/000143774923006918.htm,0000700841,"RCM TECHNOLOGIES, INC.","2500 McClellan Avenue, Suite 350",Pennsauken,New Jersey,08109-4613,RCMT,NASDAQ,
03/000188852423003282.htm,0001832874,,,,,,,,
03/000095017023009730.htm,0000895447,"Shoe Carnival, Inc.",7500 East Columbia Street,Evansville,IN,47715,SCVL,The Nasdaq Stock Market LLC,
03/000132638023000019.htm,0001326380,GameStop Corp.,625 Westport Parkway,"Grapevine,",Texas,76051,GME,NYSE,
03/000095017023009314.htm,0001431959,Meta Materials Inc.,60 Highfield Park Drive,Dartmouth,Nova Scotia,B3A 4R9,MMAT,Nasdaq,
03/000170652423000018.htm,0001706524,"URBAN-GRO, INC.",1751 Panorama Point,Lafayette,CO,80026,UGRO,NASDAQ,
03/000121390023022292.htm,0001797762,"KENONGWO GROUP US, INC.",Yangjia Group,Yichun City,,336000,,NONE,
03/000182912623002018.htm,0001841209,MicroCloud Hologram Inc.,Room 302,Shenzhen,,518000,HOLO,The Nasdaq Stock Market LLC,
03/000143774923005365.htm,0000912061,Natural Health Trends Corp.,132 Nathan Road,Tsimshatsui,,,NHTC,NASDAQ,
03/000188852423002993.htm,0001588251,,,,,,,,
03/000114498023000080.htm,0001144980,"ASBURY AUTOMOTIVE GROUP, INC","2905 Premiere Parkway, NW,","Duluth,",Georgia,30097,ABG,New York Stock Exchange,
03/000110465923034459.htm,0001876714,The Growth for Good Acquisition Corporation,"12 E 49th Street, 11th Floor",New York,New York,10017,GFGDU,The Nasdaq Stock Market LLC,
03/000143774923008832.htm,0001017655,PAID INC,225 Cedar Hill Street,Marlborough,Massachusetts,01752,,,
03/000121390023024720.htm,0001842609,JAWS JUGGERNAUT ACQUISITION CORPORATION,1601 Washington Avenue,Miami Beach,FL,33139,JUGG,Nasdaq,
03/000143774923008808.htm,0001777921,"AvePoint, Inc.","525 Washington Blvd, Suite 1400",Jersey City,NJ,07310,AVPT,Nasdaq,
03/000110813423000006.htm,0001108134,"BERKSHIRE HILLS BANCORP, INC.",60 State Street,Boston,Massachusetts,02109,BHLB,New York Stock Exchange,
03/000161869723000005.htm,0001618697,GUGGENHEIM CREDIT INCOME FUND,330 Madison Avenue,New York,New York,10017,,,
03/000141057823000263.htm,0000925528,HUDSON TECHNOLOGIES INC /NY,300 Tice Boulevard,Woodcliff Lake,New Jersey,07677,HDSN,NASDAQ,
03/000165588723000009.htm,0001655887,Owl Rock Capital Corp II,399 Park Avenue,New York,New York,10022,,,
03/000155837023003240.htm,0001533998,DARIOHEALTH CORP.,18 W. 18th St.,New York,New York,10011,DRIO,Nasdaq,
03/000149315223006881.htm,0001453593,"Xtant Medical Holdings, Inc.",664 Cruiser Lane,Belgrade,Montana,59714,XTNT,NYSE,
03/000168316823001765.htm,0001182731,ConneXionONE Corp.,39899 BALENTINE DRIVE,NEWARK,CA,94560,,,
03/000155837023002572.htm,0001355096,"QURATE RETAIL, INC.",12300 Liberty Boulevard,Englewood,Colorado,80112,QRTEA,The Nasdaq Stock Market LLC,
03/000095017023007006.htm,0001584549,"VILLAGE FARMS INTERNATIONAL, INC.",4700-80th Street,Delta,British Columbia,V4K 3N3,VFF,The Nasdaq Stock Market LLC,
03/000114036123015260.htm,0001594688,,,,,,,,
03/000149315223010295.htm,0001737995,"Sharps Technology, Inc.",105 Maxess Road,Melville,NY,11747,STSS,Nasdaq,
03/000095017023011327.htm,0001677913,,,,,,,,
03/000162828023009564.htm,0001837412,"SOMALOGIC, INC.",2945 Wilderness Place,Boulder,Colorado,80301,SLGC,Nasdaq,
03/000155837023002704.htm,0001167419,"RIOT PLATFORMS, INC.",3855 Ambrosia Street,Castle Rock,CO,80109,RIOT,Nasdaq,
03/000188852423003051.htm,0001576047,,,,,,,,
03/000163598423000007.htm,,,,,,,,,
03/000119312523088011.htm,0001865506,ESGEN Acquisition Corporation,5956 Sherry Lane,Dallas,Texas,75225,ESACU,The Nasdaq Stock Market LLC,
03/000138584923000005.htm,0001385849,ENERGY FUELS INC.,"225 Union Blvd., Suite 600","Lakewood,",Colorado,80228,UUUU,NYSE American,
03/000183683323000014.htm,0001836833,Planet Labs PBC,645 Harrison Street,San Francisco,California,94107,PL,New York Stock Exchange,
03/000121465923003900.htm,0001722969,ATLIS Motor Vehicles Inc.,1828 N. Higley Rd. Ste 116,Mesa,AZ,85205,AMV,NASDAQ,
03/000147684023000032.htm,0001476840,"EXPENSIFY, INC.",401 SW 5th Ave,Portland,Oregon,97204,EXFY,The Nasdaq Stock Market LLC,
03/000143774923008616.htm,0000006494,ANDREA ELECTRONICS CORPORATION,620 Johnson Avenue Suite 1B,Bohemia,New York,11716,,,
03/000136060423000019.htm,0001360604,HEALTHCARE REALTY TRUST INCORPORATED,3310 West End Avenue,Nashville,Tennessee,37203,HR,New York Stock Exchange,
03/000168316823001790.htm,,,,,,,,,
03/000149315223008638.htm,0000878828,"WIRELESS TELECOM GROUP, INC.",25 Eastmans Road,Parsippany,New Jersey,07054,WTT,NYSE American,
03/000121390023024118.htm,0000890394,PERASO INC.,2309 Bering Drive,San Jose,California,95131,PRSO,Nasdaq,
03/000170471123000008.htm,0001704711,"FUNKO, INC.",2802 Wetmore Avenue,"Everett,",Washington,98201,FNKO,The Nasdaq Stock Market LLC,
03/000149315223010285.htm,0001708599,"AgeX Therapeutics, Inc.",1101 Marina Village Parkway,Alameda,California,94501,AGE,NYSE American,
03/000149315223009190.htm,0001468929,"NexGel, Inc.",2150 Cabot Blvd West,Langhorne,PA,19047,NXGL,Nasdaq,
03/000155837023003041.htm,0000046129,ALLIED MOTION TECHNOLOGIES INC,495 Commerce Drive,Amherst,New York,14228,AMOT,NASDAQ,
03/000146715423000029.htm,0001467154,"Novan, Inc.","4020 Stirrup Creek Drive, Suite 110","Durham,",North Carolina,27703,NOVN,The Nasdaq Stock Market LLC,
03/000101628123000045.htm,0001016281,"CARRIAGE SERVICES, INC.",3040 Post Oak Boulevard,Houston,Texas,77056,CSV,New York Stock Exchange,
03/000095017023011332.htm,0001619616,,,,,,,,
03/000156276223000140.htm,0001901637,"USCB Financial Holdings, Inc.",2301 NW 87th Avenue,Doral,FL,33172,USCB,The Nasdaq Stock Market LLC,
03/000162828023009061.htm,0001505512,Regulus Therapeutics Inc.,"4224 Campus Point Court, Suite 210",San Diego,CA,92121,RGLS,The Nasdaq Stock Market LLC,
03/000166013423000013.htm,0001660134,"Okta, Inc.","100 First Street, Suite 600",San Francisco,California,94105,OKTA,The Nasdaq Stock Market LLC,
03/000095017023009716.htm,0000849145,HERITAGE GLOBAL INC.,12625 High Bluff Drive,San Diego,CA,92130,HGBL,Nasdaq Stock Market LLC,
03/000121390023024857.htm,0001844452,"Intuitive Machines, Inc.",3700 Bay Area Blvd,Houston,TX,77058,LUNR,The Nasdaq Stock Market LLC,
03/000119312523078792.htm,0001325676,CERES TACTICAL COMMODITY L.P.,522 Fifth Avenue,New York,New York,10036,,,
03/000119983523000120.htm,0000059860,Goldrich Mining Company,2525 E. 29th Ave. Ste. 10B-160,Spokane,Washington,99223-4942,GRMC,,
03/000190359623000257.htm,0001163389,"New Peoples Bankshares, Inc.",67 Commerce Drive,Honaker,VA,24260,,,
03/000072660123000009.htm,0000726601,"Capital City Bank Group, Inc.",217 North Monroe Street,Tallahassee,Florida,32301,CCBG,Nasdaq Stock Market,
03/000155837023003319.htm,0000059255,"VALHI, INC.",5430 LBJ Freeway,Dallas,Texas,75240-2620,VHI,NYSE,
03/000119312523085943.htm,0001850272,Social Capital Suvretta Holdings Corp. IV,2850 W. Horizon Ridge Parkway,Henderson,NV,89052,DNAD,NASDAQ,
